"10834","A.J.'S TUXEDO JUNCTION","2527 F STREET",NULL,"BAKERSFIELD","CA","93301","2527 F STREET",NULL,"BAKERSFIELD","CA.","93301",NULL,NULL,NULL,NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10838","MARGIE PARTY SUPPLIES","147-30 JAMAICA AVE",NULL,"JAMAICA","N.","11435","147-30 JAMAICA AVE",NULL,"JAMAICA","N.Y.","11435",NULL,NULL,"718-657-2635",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10841","GIOVANNELLI","66 NEWTOWN LA.",NULL,"EAST HAMPTON","N.","11937","66 NEWTOWN LA.",NULL,"EAST HAMPTON","N.Y.","11937","FRAN/TONY",NULL,"516-324-3333",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10842","CAROUSEL","86-21 115TH ST.",NULL,"RICHMOND HILL","N.","11418","86-21 115TH ST.            ROUTE 80",NULL,"RICHMOND HILL","N.Y.","11418","GEORGE",NULL,"718-805-5786",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10843","PARK FORMALS (I DO)","8A MERRICK AVE.",NULL,"MERRICK","N.","11001","8A MERRICK AVE",NULL,"MERRICK","NY","11001","JIMMY see note",NULL,"516-867-4737",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10844","JERRY'S TUX SHOP","3519 SOUTH MARYLAND PKWY","SUITE #C","LAS VEGAS","NE","89109","3519 SOUTH MARYLAND PKWY        UPS","SUITE #C","LAS VEGAS","NEVADA","89109",NULL,NULL,"702-733-1976",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10850","WHITE TIE TUXEDOS (BOHEMIA)","5801 SUNRISE HWY.","SUN-VET MALL","HOLBROOK","N.","11741","5801 SUNRISE HWY.          ROUTE 20","SUN-VET MALL","HOLBROOK","N.Y.","11741","DREW",NULL,"631-218-6868",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10851","RENATE'S BRIDAL","234 MONTAUK HYWY",NULL,"LINDENHURST","NY","11757","234 MONTAUK HYWY           ROUTE 20",NULL,"LINDENHURST","NY","11757",NULL,NULL,"631-226-1919",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10854","GLEN'S CUSTOM TAILORS","4915 SNYDER AVE",NULL,"BROOKLYN","NY","11203","4915 SNYDER AVE            ROUTE 90",NULL,"BROOKLYN","NY","11203",NULL,NULL,"   -940-0697",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10855","B & P TUXEDOS","84-02 ROOSEVELT AVE",NULL,"JACKSON HEIGHTS","N.","11372","84-02 ROOSEVELT AVE        ROUTE 80",NULL,"JACKSON HEIGHTS","N.Y.","11372","GEORGE/JULIE",NULL,"718-335-4359",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10858","ACADEMY CLOTHES","888 8th AVENUE",NULL,"NEW YORK","N.","10019","888 8th AVENUE             ROUTE 70",NULL,"NEW YORK","N.Y.","10019",NULL,NULL,"212-957-0605",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10859","SHERPATRICK BRIDAL","3826B DYRE AVE",NULL,"BRONX","N.","10466","3826B DYRE AVE             ROUTE 40",NULL,"BRONX","N.Y.","10466","PATRICK GRAHAM",NULL,"718-547-7000",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10860","GROOM'S CHOICE","289 NORTH ST",NULL,"PITTSFIELD","MA","01201","289 NORTH ST                    UPS",NULL,"PITTSFIELD","MA","01201",NULL,NULL,"413-499-4368",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10861","GADAMO MENS WEAR","1414 AVE J",NULL,"BROOKLYN","NY","11230","1414 AVE J                 ROUTE 90",NULL,"BROOKLYN","NY","11230",NULL,NULL,"718-338-0011",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10862","ARCELIS","20-05 AMSTERDAM AVE.",NULL,"NEW YORK","N.","10032","20-05 AMSTERDAM AVE.",NULL,"NEW YORK","NY","10032",NULL,NULL,"212-240-5129",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10863","L & N FORMALS","8 ELM ST.",NULL,"BRAINTREE","MA","02184","8 ELM ST.                       UPS",NULL,"BRAINTREE","MA","02184",NULL,NULL,"617-843-5804",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10864","MEME'S ORIGINAL","2005 PALMER AVE",NULL,"LARCHMONT","N.","10538","2005 PALMER AVE            ROUTE 50",NULL,"LARCHMONT","NY","10538",NULL,NULL,"914-834-3831",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10865","CREATIONS BY RUTH","139-83 86TH AVE",NULL,"BRIARWOOD","N.","11435","139-83 86TH AVE            ROUTE 80",NULL,"BRIARWOOD","NY","11435",NULL,NULL,"718-291-7025",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10866","COLLEGE FORMALS","COLONIAL PLAZA","RT 12A","WEST LEBANON","N.","03784","COLONIAL PLAZA                  UPS","RT 12A","WEST LEBANON","NH","03784",NULL,NULL,"603-298-7868",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10867","ANGELO'S TAILOR","15 EAST MARIE ST.",NULL,"HICKSVILLE","N.","11801","15 EAST MARIE ST.          ROUTE 10",NULL,"HICKSVILLE","NY","11801","ANGELO",NULL,"516-433-2238",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10868","APOLLO FORMALS (DIX HILLS)","15 EAST DEER PARK RD.","SUITE 5","DIX HILLS","N.","11746","15 EAST DEER PARK RD       ROUTE 10","SUITE 5","DIX HILLS","N.Y.","11746","MOHIT COHLI",NULL,"631-493-0402",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10869","LILLIAN'S WEDDING CENTER","255 MONTAUK HWY",NULL,"CENTER MORICHES","N.","11955","255 MONTAUK HWY            ROUTE 20",NULL,"CENTER MORICHES","NY","11955","LILLIAN",NULL,"631-874-9440",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10870","DAZ BRIDALS","973 COLUMBUS AVE",NULL,"NEW YORK","N.","10025","973 COLUMBUS AVE           ROUTE 70",NULL,"NEW YORK","NY","10025","MIGELINO",NULL,"212-663-3909",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10871","R S V P III (COMMACK)","59 COMMACK RD",NULL,"COMMACK","N.","11725","59 COMMACK RD.             ROUTE 20",NULL,"COMMACK","NY","11725",NULL,NULL,"516-499-2277",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10873","FANTASTIC SHOWER","76-13 BROADWAY",NULL,"JACKSON HEIGHTS","N.","11372","76-13 BROADWAY             ROUTE 80",NULL,"JACKSON HEIGHTS","N.Y.","11372","GRACIELA/OSCAR",NULL,"718-458-3850",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10874","TOUCH OF TIFFANY","2679 WATERBURY AVE",NULL,"BRONX","N.","10461","2679 WATERBURY AVE         ROUTE 40",NULL,"BRONX","NY","10461","MICHAEL MONSERRATI",NULL,"718-931-9332",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10875","LIBERTY CLEANERS","5621 CATALPA AVE",NULL,"RIDGEWOOD","N.","11385","5621 CATALPA AVE           ROUTE 80",NULL,"RIDGEWOOD","NY","11385","DIMETRIUS",NULL,"718-417-5677",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10876","AFFAIRS OF THE HEART","1332 BLONDELL AVE",NULL,"BRONX","N.","10461","1332 BLONDELL AVE          ROUTE 40",NULL,"BRONX","NY","10461",NULL,NULL,"718-863-3271",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10877","WEDDINGS R US","111 ERIE ST",NULL,"JERSEY CITY","N.","07302","111 ERIE ST",NULL,"JERSEY CITY","NJ","07302","ROXANNE SIMON",NULL,"201-795-4396",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10878","DaCOSTA'S CUSTOM TAILORS","250-A KINGSTON AVE",NULL,"BROOKLYN","N.","11213","250-A KINGSTON AVE         ROUTE 90",NULL,"BROOKLYN","NY","11213","DENNIS REID-735-0863",NULL,"718-363-1312 W","718-235-2330 H","0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10879","BENEL CLOTHES","28-29 KENNEDY BLVD",NULL,"JERSEY CITY","N.","07306","28-29 KENNEDY BLVD         ROUTE 30",NULL,"JERSEY CITY","NJ","07306","MIKE RAUSCH",NULL,"201-333-2226",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10880","ROSA'S MINI BOUTIQUE","2133 3RD AVENUE",NULL,"NEW YORK","N.","10031","2133 THIRD AVENUE          ROUTE 70",NULL,"NEW YORK","NY","10031","ROSA",NULL,"212-749-0954",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10881","KING TUX","613 E.187 ST.",NULL,"BRONX","N.","10458","613 E.187 ST.",NULL,"BRONX","NY","10458",NULL,NULL,"718-364-6425",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10882","FORMAL WORLD","2791 RICHMOND AVE",NULL,"STATEN ISLAND","NY","10314","2791 RICHMOND AVE          ROUTE 30",NULL,"STATEN ISLAND","NY","10314","ROCCO",NULL,"718-698-4819",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10883","BETHPAGE FORMAL WEAR","106A BENKERT ST",NULL,"BETHPAGE","N.","11714","106A BENKERT ST",NULL,"BETHPAGE","NY","11714","MICHAEL ELARDO see note",NULL,"516-935-3311",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10884","ANDREE'S","1106-2 RT.112",NULL,"PORT JEFFERSON STA.","N.","11776","1106-2 RT.112",NULL,"PORT JEFFERSON STA.","NY","11776","VINNY SOLDANO",NULL,"516-476-1605",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10886","RAMONA'S BRIDAL SHOP","1668 SOUTHERN BLVD",NULL,"BRONX","N.","10460","1668 SOUTHERN BLVD         ROUTE 40",NULL,"BRONX","NY","10460",NULL,NULL,"718-893-7904",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10887","ORLANDO'S DRY CLEANERS","1001 WILLOW AVE",NULL,"HOBOKEN","N.","07030","1001 WILLOW AVE            ROUTE 30",NULL,"HOBOKEN","NJ","07030","FELIX RIVERA",NULL,"201-653-8638",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10888","MAIN ST. FORMALS (MA)","320 N.MAIN ST",NULL,"ACUSHNAT","MA","02743","320 N.MAIN ST                   UPS",NULL,"ACUSHNAT","MA","02743","JACK BENEDIDO",NULL,"508-995-0200",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10891","A.J. TUXEDO","1312 SO MOONEY BLVD",NULL,"VISALIA","CA","93277","1312 SO MOONEY BLVD             UPS",NULL,"VISALIA","CA","93277",NULL,NULL,"209-732-5307",NULL,"0.00%  0 Net 30","202","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10893","D'ELEGANCE","1504 86TH ST",NULL,"BROOKLYN","N.","11228","1504 86TH ST               ROUTE 90",NULL,"BROOKLYN","NY","11228","VINNY",NULL,"718-232-5129",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10894","PRESTIGE CLEANERS","BRADLEY'S FOODTOWN SHOPPING CENTER","ROUTE 9 NO. & PFEIFFER BLVD","WOODRIDGE","N.","07095","BRADLEY'S FOODTOWN SH CTR  ROUTE 30","ROUTE 9 NO. & PFEIFFER BLVD","WOODRIDGE","NJ","07095","JIM DELORA",NULL,"908-826-4411",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10895","DEBORAH K  BRIDAL","731 STONERIDGE MINI MALL",NULL,"MIDDLETOWN","N.","10900","731 STONERIDGE MINI MALL        UPS",NULL,"MIDDLETOWN","N.Y.","10900",NULL,NULL,"914-695-1717",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10896","MY FAIR LADY","366 GUNHILL RD.",NULL,"BRONX","N.","10467","366 GUNHILL RD.",NULL,"BRONX","N.Y.","10467","TAMARA SEE NOTE NO GOOD",NULL,"718-515-4378","718-364-5979","0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10897","KERWATT FASHIONS","411 LEFFERTS AVE",NULL,"BROOKLYN","N.","11225","411 LEFFERTS AVE           ROUTE 90",NULL,"BROOKLYN","NY","11225",NULL,NULL,"718-756-3881",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10898","TUXEDO PARK (PENFIELD)","1821 PENFIELD RD.",NULL,"PENFIELD","N.","14526","1821 PENFIELD RD.",NULL,"PENFIELD","N.Y.","14526","RANDY BARKIN",NULL,"716-586-7846",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10899","JAMAICA CLEANERS","90-12 JAMAICA AVE",NULL,"WOODHAVEN","NY","11421","90-12 JAMAICA AVE",NULL,"WOODHAVEN","NY","11421","GUY CASTIGNANI",NULL,"   -849-6725",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10900","MERCI FASHIONS","537 86TH ST",NULL,"BROOKLYN","N.","11209","537 86TH ST                ROUTE 90",NULL,"BROOKLYN","NY","11209","MIKE MACCARINO",NULL,"718-439-0221",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10901","U.N. CLEANERS","79-27 MAIN ST.",NULL,"KEW GARDENS HILL","N.","11367","79-27 MAIN ST.             ROUTE 80",NULL,"KEW GARDENS HILL","N.Y.","11367","ED ROTH",NULL,"718-969-0207","718-969-0362","0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10902","PHERESA FASHIONS","252 W.125TH ST.",NULL,"NEW YORK","N.","10027","252 W.125TH ST.",NULL,"NEW YORK","N.Y.","10027",NULL,NULL,"212-666-9070",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10904","CELEBRITY CLEANERS","280 RAILROAD AVE",NULL,"GREENWICH","CT","06830","280 RAILROAD AVE           ROUTE 60",NULL,"GREENWICH","CT","06830","JOE VARARO",NULL,"203-629-0862",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10905","GIOVANNI'S MENS CLOTHING","3709 BREWERTON RD",NULL,"NO SYRACUSE","NY","13212","3709 BREWERTON RD",NULL,"NO SYRACUSE","NY","13212","VINCENZA",NULL,"315-455-8729",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10906","TONY'S TAILORING","133 MAIN ST.",NULL,"SOUTHAMPTON","N.","11968","133 MAIN ST.               ROUTE 20",NULL,"SOUTHAMPTON","NY","11968",NULL,NULL,"516-287-6311",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10907","PARTY WITH US","2449 7th AVE",NULL,"NYC","NY","10039","2449 7th AVE               ROUTE 70",NULL,"NYC","NY","10039","DEBORAH WALLACE",NULL,"212-926-7557","917-252-1872 PAGE","0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10908","ANTIQUE COSTUME & PROPS","709 MAIN ST",NULL,"PORT JEFFERSON","NY","11777","709 MAIN ST                ROUTE 20",NULL,"PORT JEFFERSON","NY","11777","NANCY GUZZETTA",NULL,"631-331-2261",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10909","ELEGANT TOUCH","733 SUFFOLK AVE",NULL,"BRENTWOOD","NY","11717","733 SUFFOLK AVE            ROUTE 20",NULL,"BRENTWOOD","NY","11717","PAULETTE",NULL,"516-231-4177",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","1.00"
"10910","RICHILSON'S","600 PLANDOME RD",NULL,"MANHASSET","N.","11030","600 PLANDOME RD            ROUTE 10",NULL,"MANHASSET","N.Y.","11030","ED RICHELSON",NULL,"516-365-9008",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10911","PRINCESSA BRIDALS & PARTY","601 WEST 180TH ST.",NULL,"NEW YORK","N.","10033","601 WEST 180TH ST.         ROUTE 70",NULL,"NEW YORK","NY","10033","RAMON MALDONADO",NULL,"212-795-2482",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10912","J & J ARTISTRY","61A RUTGERS AVE",NULL,"JERSEY CITY","N.","07305","61A RUTGERS AVE",NULL,"JERSEY CITY","NJ","07305","NICOLE SEE NOTE NO GOOD",NULL,"201-333-3983",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10916","STARTRESS","3996 WHITE PLAINS RD",NULL,"BRONX","N.","10467","3996 WHITE PLAINS RD       ROUTE 40",NULL,"BRONX","NY","10467","RON MCNAR",NULL,"718-798-6469",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10917","HACK'S","89-33 164TH ST.",NULL,"JAMAICA","N.","11432","89-33 164TH ST.            ROUTE 80",NULL,"JAMAICA","NY","11432","FAIRFAX HACKLEY",NULL,"718-297-2636",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10918","WEDDING SUITE","3659 MERRICK RD.",NULL,"SEAFORD","N.","11873","3659 MERRICK RD.",NULL,"SEAFORD","NY","11873","RON COLEMAN",NULL,"516-783-6790",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10920","CLASSY CLEANERS","164 SUNRISE HWY",NULL,"WEST ISLIP","NY","11795","164 SUNRISE HWY",NULL,"WEST ISLIP","NY","11795","STEVE PALUMBO",NULL,"516-661-6995",NULL,"0.00%  0 Net  0","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10921","GENNARO TUXEDO","2449A MIDDLE COUNTRY RD",NULL,"CENTEREACH","N.","11720","2449A MIDDLE COUNTRY RD    ROUTE 20",NULL,"CENTEREACH","NY","11720","JIM BOGEE",NULL,"631-737-6579","631-737-6503","0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10922","FORMAL ATTIRE","580 NORTH MAIN ST.",NULL,"LEOMINISTER","MA","01453","580 NORTH MAIN ST.              UPS",NULL,"LEOMINISTER","MA","01453","TED/ROB DLOTT",NULL,"978-537-4906",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","1","0.00"
"10924","EMPIRE CLOTHING","284 VAN BRUNT ST.",NULL,"BROOKLYN","N.","11231","284 VAN BRUNT ST.          ROUTE 90",NULL,"BROOKLYN","NY","11231","BORUS LEVITT",NULL,"718-643-6644",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10925","VEL-AN ELITE FORMAL","35-12 DITMARS BLVD",NULL,"ASTORIA","N.","11105","35-12 DITMARS BLVD         ROUTE 80",NULL,"ASTORIA","NY","11105","PETER BARBINI",NULL,"718-721-6659",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10926","COUSIN'S CLOTHING (STANFORD)","32 MAIN AVE",NULL,"NORWALK","CT","06851","32 MAIN AVE                ROUTE 60",NULL,"NORWALK","CT","06851","BARRY CHAVKIN",NULL,"203-329-8603",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10927","HYMAN'S","1231 E.MAIN ST",NULL,"MERIDEN","CT","06450","1231 E.MAIN ST",NULL,"MERIDEN","CT","06450","PETER HYMAN",NULL,"203-235-8615",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10928","ALEXANDER'S TUX","3079 MAIN ST",NULL,"BRIDGEPORT","CT","06606","3079 MAIN ST               ROUTE 60",NULL,"BRIDGEPORT","CT","06606","STEVE  MASLIUK",NULL,"203-374-2225",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10931","CENTURY CLEANERS & TUX","950 CROMWELL AVE",NULL,"ROCKY HILL","CT","06067","950 CROMWELL AVE                UPS",NULL,"ROCKY HILL","CT","06067","JULIE/SEAN",NULL,"203-563-5742",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10932","PIETRO'S (GLASTONBURY)","39 WELLES ST.",NULL,"GLASTONBURY","CT","06033","39 WELLES ST.                   UPS",NULL,"GLASTONBURY","CT","06033","MARIA FISHER",NULL,"203-633-8522",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10933","PIETRO'S (OLD SAYBROOK)","19 MAIN ST.",NULL,"OLD SAYBROOK","CT","06475","19 MAIN ST.                     UPS",NULL,"OLD SAYBROOK","CT","06475","KEN FISHER",NULL,"860-395-0004",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10934","T'MARIES","PO BOX 63",NULL,"POQUONOCK","CT","06064","PO BOX 63",NULL,"POQUONOCK","CT","06064","GAIL/MICHELLE DOWNER",NULL,NULL,NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10936","BLACK TIE AFFAIR","TRUMBULL SHOPPING PARK","5065 MAIN ST","TRUMBULL","CT","06611-4202","TRUMBULL SHOPPING PARK          UPS","5065 MAIN ST","TRUMBULL","CT","06611-4202","SEL T. LAU",NULL,"203-373-9060",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10938","TUXEDO JUNCTION (R.I.)","1078  SOCIAL ST.",NULL,"WOONSOCKET","RI","02895","1078  SOCIAL ST.                UPS",NULL,"WOONSOCKET","RI","02895","SCOTT/LINDA DAVIDGE",NULL,"800-889-5286",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10939","ENCHANTING ALTERNATIVES","1860 WANTAGH AVE",NULL,"WANTAGH","N.","11793","1860 WANTAGH AVE           ROUTE 10",NULL,"WANTAGH","NY","11793","KAREN",NULL,"516-785-1430",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10942","ALTERATIONS & DESIGN STUDIO","343 KING ST.",NULL,"CHARLESTON","S.","29403","343 KING ST.",NULL,"CHARLESTON","SC","29403","GRACE SEE NOTE NO GOOD",NULL,"803-853-2118",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10943","PARK FORMALS (PATCHOGUE)","159 MEDFORD AVE",NULL,"PATCHOGUE","N.","11772","159 MEDFORD AVE",NULL,"PATCHOGUE","N.Y.","11772","SEE NOTE BARRY",NULL,"516-447-5790",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
"10944","COUSIN'S CLOTHING (NORWALK)","32 MAIN AVE",NULL,"NORWALK","CT","06851","32 MAIN AVE",NULL,"NORWALK","CT","06851","LEE CHAVKIN",NULL,"203-853-2737",NULL,"0.00%  0 Net 30","201","0","00","0","0","0","0","1","2013-12-16 17:00:25","2013-12-16 17:02:07","0","0.00"
